,unit,time,os_1,os_2,sm_2,sm_3,sm_4,sm_6,sm_7,sm_8,sm_9,sm_11,sm_12,sm_13,sm_14,sm_15,sm_17,sm_20,sm_21,cycle
12297,62,171,-0.0019,0.0004,643.44,1599.43,1424.08,21.61,552.14,2388.25,9050.31,48.21,520.26,2388.21,8126.35,8.5255,394,38.39,23.0042,171
12298,62,172,-0.001,-0.0003,643.78,1601.16,1423.58,21.61,552.07,2388.31,9049.98,48.04,519.63,2388.28,8127.36,8.5055,395,38.41,23.0184,172
12299,62,173,-0.0001,-0.0004,643.67,1601.42,1431.48,21.61,552.49,2388.29,9045.5,48.12,519.87,2388.31,8116.93,8.5266,395,38.48,23.1565,173
12300,62,174,-0.0011,0.0006,643.51,1601.38,1425.56,21.61,551.09,2388.31,9047.5,48.06,519.49,2388.32,8118.4,8.5124,395,38.5,23.0207,174
12301,62,175,-0.0005,-0.0004,643.23,1598.92,1429.41,21.61,551.33,2388.26,9050.64,48.26,519.81,2388.29,8118.85,8.5292,397,38.45,22.9532,175
12302,62,176,0.0026,-0.0002,643.37,1600.36,1432.64,21.61,551.45,2388.3,9043.24,48.01,520.05,2388.29,8116.48,8.5216,394,38.3,23.0983,176
12303,62,177,-0.0029,-0.0002,643.66,1595.0,1424.88,21.61,551.84,2388.24,9045.38,48.0,519.7,2388.24,8122.38,8.5401,395,38.44,23.0416,177
12304,62,178,-0.0005,-0.0,643.22,1601.35,1421.8,21.61,551.47,2388.27,9051.6,48.1,519.81,2388.25,8120.93,8.5187,396,38.57,23.0534,178
12305,62,179,0.003,-0.0002,643.54,1603.55,1423.67,21.61,550.96,2388.28,9043.93,48.27,519.84,2388.37,8119.37,8.5452,395,38.64,23.0212,179
12306,62,180,-0.0026,-0.0002,643.49,1595.1,1427.51,21.61,551.09,2388.28,9037.02,48.16,519.68,2388.31,8123.28,8.5442,396,38.35,23.0042,180
12307,63,1,0.0005,-0.0001,642.61,1585.01,1405.59,21.61,553.95,2388.07,9050.26,47.38,521.24,2388.09,8137.64,8.395,392,38.98,23.4455,1
12308,63,2,0.0024,0.0003,642.8,1585.07,1396.99,21.61,554.28,2388.09,9057.95,47.46,521.77,2388.05,8139.83,8.4431,393,38.91,23.3626,2
12309,63,3,-0.0015,-0.0001,642.55,1600.15,1404.54,21.61,553.22,2388.09,9057.29,47.52,521.53,2388.06,8134.44,8.4368,392,39.0,23.3173,3
12310,63,4,-0.0027,-0.0,642.37,1583.64,1399.57,21.61,553.79,2388.08,9053.81,47.28,522.12,2388.04,8132.61,8.4006,392,38.97,23.2563,4
12311,63,5,0.0009,-0.0,642.15,1590.16,1412.41,21.61,553.28,2388.1,9051.93,47.52,521.46,2388.1,8139.9,8.4435,393,38.76,23.3926,5
12312,63,6,0.0014,0.0005,642.26,1588.0,1402.95,21.61,553.23,2388.12,9047.9,47.53,521.22,2388.1,8134.14,8.43,393,38.79,23.3105,6
12313,63,7,0.0014,0.0004,642.9,1592.37,1404.86,21.61,553.68,2388.11,9055.9,47.39,521.96,2388.09,8134.61,8.4151,392,38.8,23.3713,7
12314,63,8,-0.0001,0.0004,642.95,1590.26,1404.07,21.61,553.02,2388.09,9064.74,47.44,521.28,2388.03,8140.86,8.4183,392,38.78,23.3722,8
12315,63,9,0.0029,-0.0004,642.37,1587.8,1397.96,21.61,554.19,2388.1,9052.73,47.29,521.19,2388.1,8136.72,8.4453,394,39.05,23.2224,9
12316,63,10,0.0015,-0.0004,642.32,1586.36,1413.78,21.61,553.61,2388.09,9058.88,47.46,522.16,2388.05,8138.6,8.3979,392,38.9,23.2731,10
12317,63,11,-0.0012,-0.0003,642.18,1579.97,1407.38,21.61,554.16,2388.11,9062.53,47.36,522.04,2388.09,8138.89,8.4264,393,38.98,23.3233,11
12318,63,12,-0.0012,-0.0003,642.6,1586.14,1406.98,21.61,554.24,2388.09,9060.87,47.59,521.7,2388.06,8133.77,8.4486,393,38.89,23.3231,12
12319,63,13,0.0012,-0.0,642.63,1586.02,1405.53,21.61,553.78,2388.08,9056.79,47.29,522.27,2388.08,8134.45,8.4231,392,38.98,23.277,13
12320,63,14,-0.0015,0.0005,642.55,1588.64,1407.18,21.61,553.89,2388.11,9062.15,47.38,521.71,2388.08,8137.27,8.4222,392,38.81,23.3437,14
12321,63,15,0.0,0.0001,642.54,1595.45,1402.24,21.61,554.62,2388.08,9053.05,47.51,521.8,2388.06,8133.9,8.4354,392,38.88,23.2272,15
12322,63,16,0.0005,0.0002,643.16,1588.1,1406.88,21.61,553.2,2388.1,9054.25,47.6,521.71,2388.1,8140.86,8.4311,393,39.03,23.4545,16
12323,63,17,0.0025,-0.0,642.06,1581.34,1408.52,21.61,554.39,2388.09,9059.59,47.67,521.14,2388.05,8138.27,8.4445,391,38.86,23.391,17
12324,63,18,-0.0021,-0.0,642.64,1593.26,1409.26,21.61,553.39,2388.04,9056.31,47.36,521.17,2388.09,8132.82,8.4219,393,38.83,23.0453,18
12325,63,19,-0.0002,0.0002,642.76,1584.69,1407.84,21.61,553.61,2388.12,9056.18,47.31,521.6,2388.08,8134.89,8.4443,393,38.91,23.3216,19
12326,63,20,0.0004,-0.0004,642.66,1588.4,1397.29,21.61,554.14,2388.1,9051.0,47.42,522.18,2388.12,8142.87,8.4242,392,38.9,23.4307,20
12327,63,21,0.0024,0.0,642.53,1588.08,1409.94,21.61,554.53,2388.06,9060.73,47.48,521.35,2388.04,8136.7,8.4192,393,39.06,23.3518,21
12328,63,22,0.0021,-0.0004,642.23,1579.97,1411.07,21.61,553.71,2388.1,9057.48,47.45,521.5,2388.11,8138.11,8.4302,393,38.84,23.3918,22
12329,63,23,0.0021,0.0003,642.99,1592.95,1401.63,21.61,553.78,2388.07,9054.25,47.42,521.48,2388.11,8139.17,8.4512,392,38.92,23.2857,23
12330,63,24,0.002,0.0003,642.84,1588.6,1404.91,21.61,554.08,2388.06,9056.68,47.45,521.46,2388.08,8136.95,8.3822,393,38.9,23.3423,24
12331,63,25,0.0029,0.0003,642.55,1583.62,1406.0,21.61,554.16,2388.04,9056.01,47.46,521.92,2388.05,8136.42,8.4381,392,38.78,23.3139,25
12332,63,26,0.0009,-0.0002,642.17,1589.3,1408.13,21.61,553.69,2388.1,9068.49,47.46,521.31,2388.12,8133.34,8.4375,391,38.8,23.3081,26
12333,63,27,-0.0014,0.0004,642.26,1587.05,1409.2,21.61,553.94,2388.05,9059.25,47.57,521.74,2388.0,8135.92,8.4508,394,38.92,23.353,27
12334,63,28,0.0001,-0.0003,641.95,1587.86,1408.06,21.61,552.85,2388.07,9053.76,47.39,521.5,2388.05,8138.6,8.4557,392,38.81,23.2689,28
12335,63,29,-0.0012,0.0003,642.55,1579.07,1398.82,21.61,553.74,2388.02,9060.98,47.34,521.28,2388.06,8140.4,8.442,393,38.88,23.3618,29
12336,63,30,0.0007,-0.0,642.37,1585.54,1410.0,21.61,553.75,2388.1,9056.41,47.52,522.08,2388.15,8134.1,8.4458,392,38.85,23.3697,30
12337,63,31,0.0004,-0.0003,642.33,1595.69,1410.76,21.61,553.22,2388.06,9058.44,47.55,522.31,2388.07,8134.34,8.4467,393,38.93,23.4287,31
12338,63,32,-0.0009,-0.0003,642.74,1592.55,1406.72,21.61,554.16,2388.08,9058.37,47.47,521.44,2388.08,8137.17,8.4228,393,38.93,23.3022,32
12339,63,33,-0.0007,0.0001,642.65,1586.61,1400.47,21.61,552.91,2388.03,9057.01,47.6,521.81,2388.05,8142.84,8.409,393,38.93,23.3823,33
12340,63,34,0.0007,-0.0003,643.24,1586.18,1409.54,21.61,554.34,2388.06,9057.59,47.58,521.36,2388.06,8136.53,8.4818,392,38.93,23.3219,34
12341,63,35,-0.0008,0.0001,642.5,1587.64,1409.16,21.61,553.43,2388.1,9059.41,47.3,521.63,2388.08,8136.38,8.4206,394,39.04,23.3259,35
12342,63,36,0.0017,0.0001,642.76,1585.36,1414.87,21.61,553.03,2388.13,9059.16,47.56,521.88,2388.1,8139.84,8.3808,393,38.83,23.2547,36
12343,63,37,-0.0013,-0.0001,642.42,1584.89,1401.88,21.61,553.96,2388.11,9056.2,47.44,522.06,2388.08,8135.62,8.3872,392,38.81,23.2723,37
12344,63,38,0.0034,0.0002,642.99,1595.37,1409.91,21.61,553.93,2388.11,9061.43,47.52,521.9,2388.09,8135.09,8.4208,391,38.9,23.2345,38
12345,63,39,0.0048,-0.0002,642.25,1587.72,1403.99,21.61,553.5,2388.09,9059.19,47.53,521.23,2388.07,8135.76,8.4108,392,38.77,23.4026,39
12346,63,40,0.001,-0.0,642.31,1582.4,1404.36,21.61,553.43,2388.12,9055.53,47.41,521.63,2388.08,8144.88,8.4628,393,38.91,23.3214,40
12347,63,41,-0.0031,0.0004,642.21,1585.67,1409.05,21.61,553.23,2388.08,9062.53,47.39,521.56,2388.09,8135.89,8.4119,393,38.88,23.2994,41
12348,63,42,-0.0017,0.0003,641.93,1575.0,1408.74,21.61,553.75,2388.06,9053.36,47.49,521.53,2388.14,8135.83,8.4298,394,38.71,23.2958,42
12349,63,43,0.0036,0.0003,643.23,1587.99,1403.78,21.61,553.32,2388.06,9053.33,47.45,521.86,2388.11,8137.63,8.4211,392,38.79,23.4082,43
12350,63,44,0.0033,0.0005,642.51,1582.46,1402.64,21.61,553.46,2388.11,9060.96,47.37,521.69,2388.06,8137.73,8.3958,393,38.98,23.2904,44
12351,63,45,-0.0049,0.0002,642.95,1598.14,1405.24,21.61,554.37,2388.07,9062.22,47.41,521.42,2388.05,8145.36,8.4157,393,38.98,23.3761,45
12352,63,46,0.0021,0.0004,642.8,1591.24,1405.02,21.61,553.57,2388.1,9058.63,47.53,521.44,2388.1,8139.27,8.4361,395,38.81,23.3302,46
12353,63,47,0.0003,0.0,642.6,1586.08,1406.3,21.61,553.84,2388.04,9061.69,47.48,521.57,2388.04,8139.11,8.4019,393,38.9,23.3668,47
12354,63,48,0.0004,-0.0004,642.13,1581.25,1403.47,21.61,553.66,2388.07,9065.86,47.57,522.15,2388.03,8140.86,8.431,392,38.83,23.306,48
12355,63,49,0.0001,0.0004,642.82,1583.45,1401.34,21.61,553.11,2388.09,9057.26,47.37,521.51,2388.11,8137.26,8.4857,392,39.02,23.3586,49
12356,63,50,0.001,-0.0003,642.45,1588.4,1407.39,21.61,554.3,2388.11,9059.89,47.61,521.6,2388.1,8141.96,8.4788,394,38.76,23.4488,50
12357,63,51,-0.0002,0.0001,642.08,1589.83,1407.12,21.61,552.87,2388.12,9057.69,47.35,521.87,2388.08,8145.87,8.4131,393,38.79,23.2774,51
12358,63,52,-0.0062,0.0001,642.21,1588.31,1401.69,21.61,553.75,2388.05,9060.81,47.54,521.83,2388.07,8141.0,8.4467,393,39.0,23.3795,52
12359,63,53,-0.0013,0.0003,642.83,1585.62,1408.63,21.61,553.78,2388.13,9060.73,47.5,521.87,2388.13,8138.37,8.4396,392,38.81,23.4105,53
12360,63,54,-0.0021,0.0005,642.07,1593.8,1403.69,21.61,553.79,2388.08,9064.11,47.38,521.73,2388.1,8139.65,8.4366,393,38.89,23.3641,54
12361,63,55,-0.001,-0.0003,641.99,1591.21,1405.3,21.61,553.29,2388.1,9059.17,47.27,521.77,2388.11,8140.41,8.3903,394,38.9,23.3873,55
12362,63,56,-0.0022,-0.0003,642.82,1593.11,1412.3,21.61,554.13,2388.08,9062.01,47.57,521.28,2388.12,8139.26,8.4012,392,38.9,23.2706,56
12363,63,57,-0.0008,0.0002,642.63,1591.94,1405.69,21.61,553.15,2388.03,9064.94,47.45,521.94,2388.13,8130.93,8.4288,393,38.87,23.3018,57
12364,63,58,0.0007,0.0002,643.01,1585.3,1407.32,21.61,554.12,2388.05,9067.72,47.59,521.6,2388.04,8137.2,8.4326,395,38.78,23.3312,58
12365,63,59,0.0003,-0.0002,642.2,1591.51,1400.91,21.61,554.24,2388.1,9063.46,47.27,521.51,2388.09,8144.97,8.4285,392,38.76,23.3741,59
12366,63,60,0.002,-0.0004,642.61,1590.24,1417.57,21.61,553.59,2388.06,9059.07,47.47,521.73,2388.06,8140.59,8.4193,395,38.82,23.3222,60
12367,63,61,-0.002,0.0,642.48,1584.18,1409.68,21.61,553.54,2388.08,9056.54,47.4,521.35,2388.1,8143.85,8.4483,392,38.87,23.2895,61
12368,63,62,-0.0024,-0.0003,642.49,1595.49,1407.12,21.61,553.06,2388.16,9052.21,47.59,521.41,2388.08,8136.62,8.415,393,38.7,23.3009,62
12369,63,63,0.0011,0.0,642.69,1590.95,1412.99,21.61,553.03,2388.12,9057.73,47.48,521.06,2388.04,8132.68,8.4612,393,38.89,23.4076,63
12370,63,64,-0.0024,0.0003,642.56,1590.49,1406.18,21.61,552.88,2388.11,9065.44,47.48,521.08,2388.11,8139.49,8.4293,392,38.98,23.3718,64
12371,63,65,-0.0034,0.0006,642.54,1588.54,1407.06,21.61,553.54,2388.05,9060.39,47.68,521.44,2388.03,8144.16,8.4513,392,39.03,23.2668,65
12372,63,66,0.002,-0.0004,642.53,1594.99,1408.08,21.61,552.99,2388.03,9065.13,47.49,521.01,2388.11,8140.53,8.4491,392,38.79,23.2956,66
12373,63,67,-0.0023,0.0004,642.39,1583.66,1410.4,21.61,553.63,2388.07,9060.15,47.56,521.28,2388.1,8137.54,8.4512,392,38.92,23.3494,67
12374,63,68,0.0028,-0.0001,642.41,1584.2,1405.9,21.61,553.79,2388.05,9054.7,47.56,521.61,2388.08,8137.96,8.4076,391,38.95,23.3429,68
12375,63,69,0.0008,0.0005,642.34,1589.76,1406.41,21.61,554.12,2388.06,9062.9,47.49,521.47,2388.08,8136.19,8.4493,393,38.65,23.3838,69
12376,63,70,0.0008,0.0006,643.03,1596.95,1405.36,21.61,553.69,2388.08,9066.37,47.65,521.97,2388.03,8145.74,8.4342,393,38.85,23.2736,70
12377,63,71,0.0012,-0.0001,642.4,1591.61,1408.79,21.61,553.73,2388.06,9062.1,47.43,521.6,2388.09,8145.46,8.4243,392,39.01,23.258,71
12378,63,72,0.0012,0.0002,642.37,1593.96,1409.63,21.61,553.82,2388.07,9060.16,47.55,521.63,2388.08,8140.26,8.4078,393,38.84,23.3882,72
12379,63,73,0.0002,0.0002,642.55,1588.89,1409.39,21.61,552.81,2388.02,9054.28,47.39,522.06,2388.05,8138.09,8.4392,392,38.93,23.3122,73
12380,63,74,-0.0049,-0.0001,642.74,1598.76,1403.81,21.61,553.61,2388.1,9060.95,47.5,521.59,2388.1,8148.09,8.4559,394,38.81,23.4572,74
12381,63,75,-0.002,0.0001,642.22,1594.91,1407.94,21.61,553.78,2388.12,9054.43,47.6,521.47,2388.07,8141.32,8.4538,392,38.76,23.3412,75
12382,63,76,-0.0013,0.0002,642.54,1595.64,1407.83,21.61,553.75,2388.1,9067.27,47.56,521.84,2388.06,8148.16,8.427,392,38.76,23.3009,76
12383,63,77,0.001,0.0004,642.2,1584.1,1404.65,21.61,553.97,2388.09,9073.22,47.4,521.95,2388.03,8145.1,8.438,392,38.78,23.3788,77
12384,63,78,-0.0016,0.0004,642.13,1594.0,1403.51,21.61,554.17,2388.08,9064.92,47.6,521.71,2388.04,8137.12,8.4358,394,38.73,23.3198,78
12385,63,79,-0.0034,-0.0003,642.64,1587.46,1406.33,21.61,553.7,2388.06,9066.72,47.36,521.43,2388.07,8143.3,8.4273,394,38.96,23.32,79
12386,63,80,-0.0014,0.0003,642.82,1587.87,1403.56,21.61,552.75,2388.02,9067.0,47.41,521.61,2388.04,8142.27,8.4179,393,38.84,23.2739,80
12387,63,81,0.0014,0.0005,643.47,1599.49,1412.56,21.61,553.26,2388.03,9065.57,47.58,521.42,2388.09,8142.44,8.4364,393,38.91,23.2206,81
12388,63,82,0.002,0.0004,642.92,1587.75,1409.02,21.61,553.72,2388.1,9063.76,47.6,521.06,2388.07,8141.16,8.4496,392,38.59,23.2256,82
12389,63,83,0.0006,-0.0001,642.49,1590.1,1406.79,21.61,553.93,2388.06,9064.79,47.45,522.13,2388.09,8142.68,8.4271,393,38.84,23.2634,83
12390,63,84,0.0011,0.0005,642.54,1597.47,1412.95,21.61,553.03,2388.11,9063.0,47.36,521.54,2388.04,8145.1,8.3831,393,38.83,23.3583,84
12391,63,85,0.0038,-0.0003,642.46,1588.63,1407.49,21.61,553.04,2388.13,9070.4,47.65,521.33,2388.03,8148.06,8.416,392,38.98,23.2768,85
12392,63,86,-0.0017,0.0,643.0,1590.6,1409.38,21.61,553.97,2388.06,9062.41,47.48,521.7,2388.08,8147.5,8.432,392,38.77,23.2928,86
12393,63,87,-0.0016,-0.0002,642.67,1586.9,1414.92,21.61,553.86,2388.08,9066.09,47.69,521.49,2388.07,8140.94,8.4608,393,38.93,23.3412,87
12394,63,88,-0.0013,-0.0003,642.38,1585.34,1414.19,21.61,553.43,2388.11,9062.11,47.56,521.48,2388.07,8146.9,8.4378,393,38.78,23.3061,88
12395,63,89,-0.0029,-0.0003,642.65,1593.33,1402.2,21.61,553.57,2388.08,9068.13,47.44,521.58,2388.09,8142.36,8.4382,394,38.79,23.2979,89
12396,63,90,0.0024,0.0003,642.53,1584.06,1407.81,21.61,554.17,2388.06,9057.95,47.71,521.53,2388.11,8140.1,8.4458,393,38.96,23.4223,90
12397,63,91,-0.0002,0.0001,642.84,1592.21,1416.19,21.61,553.35,2388.11,9063.56,47.78,521.74,2388.02,8145.2,8.4384,392,38.84,23.3298,91
12398,63,92,0.0026,0.0003,642.37,1592.27,1408.12,21.61,553.74,2388.09,9068.32,47.53,521.35,2388.06,8147.29,8.4347,392,38.76,23.2929,92
12399,63,93,0.0025,-0.0003,642.42,1592.85,1400.04,21.61,554.27,2388.07,9076.72,47.41,521.93,2388.12,8144.31,8.4468,394,38.85,23.2468,93
12400,63,94,-0.0006,-0.0004,642.4,1588.46,1413.29,21.61,554.52,2388.08,9067.37,47.53,521.81,2388.08,8143.75,8.4077,392,38.98,23.321,94
12401,63,95,0.0057,0.0003,642.79,1591.82,1411.51,21.61,553.84,2388.07,9061.56,47.58,521.86,2388.09,8144.97,8.4561,392,38.89,23.397,95
12402,63,96,0.0009,0.0001,642.07,1593.57,1406.57,21.61,554.35,2388.03,9070.99,47.38,521.63,2388.1,8141.89,8.3954,393,38.78,23.2521,96
12403,63,97,0.0034,-0.0003,642.48,1592.44,1417.12,21.61,553.31,2388.12,9073.88,47.64,521.32,2388.09,8149.62,8.45,392,38.89,23.2779,97
12404,63,98,0.0019,0.0006,642.66,1587.25,1415.19,21.61,552.24,2388.11,9068.71,47.54,521.23,2388.1,8149.17,8.4804,393,38.83,23.2497,98
12405,63,99,-0.0012,0.0004,643.17,1591.83,1411.39,21.61,553.33,2388.03,9066.28,47.57,521.35,2387.99,8147.14,8.4248,395,38.67,23.2759,99
12406,63,100,-0.0007,0.0002,642.62,1597.18,1406.09,21.61,553.53,2388.08,9066.98,47.85,520.85,2388.07,8149.19,8.4239,393,38.8,23.3166,100
12407,63,101,-0.0026,0.0001,642.59,1593.82,1412.66,21.61,553.57,2388.04,9065.53,47.55,521.48,2388.13,8141.64,8.4319,392,38.84,23.4029,101
12408,63,102,-0.0007,-0.0002,642.67,1591.63,1404.44,21.61,553.73,2388.05,9065.69,47.53,521.18,2388.04,8148.06,8.4393,394,38.79,23.2819,102
12409,63,103,0.0025,0.0005,642.74,1594.84,1413.8,21.61,552.93,2388.08,9068.47,47.5,520.87,2388.1,8146.03,8.4791,394,38.83,23.3546,103
12410,63,104,-0.0007,0.0004,642.27,1595.86,1412.19,21.61,553.21,2388.1,9067.69,47.67,521.56,2388.09,8151.92,8.4389,392,38.97,23.3161,104
12411,63,105,-0.0009,0.0001,643.23,1592.0,1415.99,21.61,552.65,2388.07,9075.37,47.5,521.52,2388.08,8152.17,8.4339,394,38.93,23.2887,105
12412,63,106,0.0004,0.0005,642.81,1590.76,1412.18,21.61,553.11,2388.08,9068.16,47.52,521.75,2388.11,8150.59,8.449,394,38.8,23.2125,106
12413,63,107,-0.0015,-0.0002,642.66,1598.6,1405.06,21.61,553.16,2388.02,9074.24,47.62,521.28,2388.05,8148.44,8.4392,394,38.76,23.3313,107
12414,63,108,-0.0003,0.0,643.05,1591.53,1406.39,21.61,553.7,2388.07,9068.37,47.52,521.24,2388.06,8149.72,8.481,393,38.67,23.2416,108
12415,63,109,-0.0004,0.0,642.51,1584.53,1406.56,21.61,553.04,2388.09,9074.22,47.47,521.28,2388.08,8151.98,8.4587,394,38.75,23.2314,109
12416,63,110,-0.0037,0.0006,642.77,1598.25,1413.02,21.61,553.62,2388.07,9071.24,47.55,521.56,2388.11,8153.03,8.4774,395,38.64,23.206,110
12417,63,111,-0.0022,0.0005,642.83,1593.36,1410.94,21.61,552.94,2388.1,9072.56,47.5,521.07,2388.09,8153.19,8.4347,393,38.76,23.261,111
12418,63,112,-0.0015,0.0002,642.68,1597.77,1413.22,21.61,553.04,2388.13,9075.76,47.72,521.45,2388.13,8146.7,8.457,393,38.63,23.3135,112
12419,63,113,-0.0007,-0.0002,642.98,1590.69,1402.08,21.61,553.3,2388.12,9079.71,47.35,521.21,2388.07,8157.36,8.4685,393,38.7,23.1859,113
12420,63,114,-0.0046,0.0005,642.56,1586.7,1405.69,21.61,553.78,2388.06,9074.1,47.63,521.57,2388.09,8152.65,8.4524,395,38.77,23.3222,114
12421,63,115,0.0037,0.0003,642.53,1590.64,1410.05,21.61,553.55,2388.12,9076.86,47.78,521.37,2388.09,8155.8,8.471,395,38.63,23.1651,115
12422,63,116,-0.0048,0.0001,642.32,1597.28,1412.79,21.61,553.1,2388.1,9072.29,47.73,521.18,2388.09,8152.51,8.4495,393,38.82,23.308,116
12423,63,117,-0.0011,0.0005,642.7,1588.18,1410.98,21.61,552.89,2388.09,9079.24,47.46,520.95,2388.11,8154.3,8.442,395,38.68,23.3027,117
12424,63,118,0.001,-0.0003,642.94,1595.36,1412.67,21.61,552.81,2388.08,9080.07,47.59,521.88,2388.1,8158.88,8.4542,390,38.74,23.2121,118
12425,63,119,-0.0013,0.0001,642.6,1597.6,1409.75,21.61,553.3,2388.1,9081.31,47.48,520.94,2388.1,8150.12,8.4698,394,38.79,23.2105,119
12426,63,120,0.0017,0.0001,642.78,1596.94,1415.19,21.61,553.53,2388.11,9081.86,47.48,521.81,2388.11,8155.11,8.382,393,38.59,23.2371,120
12427,63,121,-0.0031,-0.0003,642.49,1591.68,1412.84,21.61,553.07,2388.09,9084.13,47.64,521.01,2388.18,8156.73,8.4515,395,38.76,23.2853,121
12428,63,122,0.0016,-0.0002,643.03,1589.73,1414.77,21.61,552.94,2388.12,9075.46,47.69,521.32,2388.05,8156.4,8.4373,393,38.78,23.153,122
12429,63,123,0.0023,0.0003,642.9,1589.53,1413.12,21.61,553.18,2388.08,9082.1,47.68,521.29,2388.08,8161.16,8.4471,394,38.79,23.3256,123
12430,63,124,0.0044,0.0001,642.65,1588.99,1412.93,21.61,553.31,2388.11,9080.59,47.45,520.81,2388.08,8156.13,8.4549,394,38.67,23.2275,124
12431,63,125,-0.0003,-0.0004,642.79,1598.45,1418.57,21.61,553.31,2388.1,9084.29,47.71,521.66,2388.06,8160.46,8.4563,394,38.66,23.2807,125
12432,63,126,-0.0006,-0.0003,642.99,1589.62,1418.26,21.61,553.22,2388.14,9082.03,47.53,520.93,2388.07,8157.55,8.4811,394,38.62,23.1726,126
12433,63,127,0.0025,0.0005,642.61,1598.81,1416.13,21.61,553.43,2388.14,9087.73,47.71,521.35,2388.11,8159.73,8.4409,393,38.78,23.2306,127
12434,63,128,0.0012,-0.0003,643.03,1593.3,1411.09,21.61,552.88,2388.13,9086.58,47.64,521.21,2388.1,8164.49,8.4566,394,38.7,23.2814,128
12435,63,129,-0.0029,0.0002,642.99,1589.17,1410.96,21.61,552.82,2388.06,9084.1,47.66,521.3,2388.05,8161.75,8.4813,394,38.88,23.1859,129
12436,63,130,0.0002,0.0001,642.82,1594.82,1414.9,21.61,552.79,2388.03,9084.33,47.7,521.43,2388.0,8163.71,8.4498,394,38.73,23.2774,130
12437,63,131,0.0004,0.0004,642.62,1598.02,1412.16,21.61,553.63,2388.04,9094.86,47.74,521.74,2388.04,8162.81,8.4284,392,38.69,23.2823,131
12438,63,132,0.0022,0.0006,642.89,1592.84,1416.67,21.61,553.49,2388.06,9085.08,47.71,520.53,2388.07,8166.55,8.4404,393,38.83,23.2022,132
12439,63,133,-0.0029,-0.0004,642.18,1592.96,1414.35,21.61,553.72,2388.1,9090.31,47.48,521.2,2388.06,8164.37,8.4668,393,38.61,23.2184,133
12440,63,134,-0.0025,-0.0001,642.78,1588.95,1412.85,21.61,552.99,2388.12,9090.08,47.57,521.11,2388.13,8167.12,8.486,395,38.74,23.2516,134
12441,63,135,-0.0006,0.0004,643.12,1592.74,1417.03,21.61,553.12,2388.09,9089.41,47.77,520.96,2388.07,8166.55,8.4636,395,38.89,23.1694,135
12442,63,136,-0.0042,0.0001,642.83,1601.89,1410.86,21.61,552.98,2388.12,9095.92,47.67,520.75,2388.04,8165.9,8.4762,393,38.83,23.2249,136
12443,63,137,-0.0019,0.0,643.01,1600.14,1416.51,21.61,552.8,2388.09,9092.69,47.67,520.82,2388.04,8171.99,8.4866,393,38.79,23.2557,137
12444,63,138,-0.0015,-0.0002,642.59,1589.85,1413.63,21.61,552.9,2388.17,9095.22,47.79,521.07,2388.1,8175.26,8.4804,395,38.65,23.2474,138
12445,63,139,0.0009,-0.0001,643.29,1593.63,1415.81,21.61,552.33,2388.11,9097.77,47.58,521.19,2388.13,8168.15,8.4635,395,38.66,23.2089,139
12446,63,140,-0.0006,-0.0004,642.9,1590.76,1420.81,21.61,553.18,2388.09,9099.87,47.8,521.06,2388.09,8174.76,8.4546,393,38.6,23.1233,140
12447,63,141,-0.0,0.0004,642.44,1591.89,1416.71,21.61,553.19,2388.13,9098.67,47.84,520.94,2388.12,8173.82,8.4778,395,38.86,23.2223,141
12448,63,142,0.0002,0.0004,643.03,1597.29,1412.0,21.61,551.68,2388.03,9099.76,47.76,520.93,2388.11,8178.56,8.4396,396,38.66,23.1565,142
12449,63,143,-0.0024,-0.0,642.55,1594.19,1416.18,21.61,552.38,2388.13,9115.68,47.72,520.76,2388.09,8177.01,8.4869,393,38.95,23.2405,143
12450,63,144,0.0032,-0.0002,643.38,1602.12,1423.84,21.61,551.9,2388.12,9106.01,47.68,521.04,2388.05,8181.2,8.4674,396,38.72,23.2408,144
12451,63,145,0.0008,0.0004,643.25,1594.31,1413.21,21.61,552.74,2388.08,9107.91,47.89,520.83,2388.08,8174.16,8.4765,394,38.82,23.114,145
12452,63,146,-0.006,-0.0001,642.95,1595.82,1413.81,21.61,553.35,2388.12,9103.95,47.93,521.4,2388.12,8173.11,8.4991,394,38.64,23.1307,146
12453,63,147,-0.0004,-0.0003,643.01,1597.83,1421.38,21.61,553.21,2388.13,9104.49,47.89,520.53,2388.11,8181.58,8.4962,394,38.69,23.2515,147
12454,63,148,-0.0035,0.0001,643.3,1599.72,1420.64,21.61,552.57,2388.1,9111.55,47.81,521.48,2388.09,8187.39,8.4631,393,38.57,23.1995,148
12455,63,149,-0.0011,0.0004,643.31,1592.92,1413.1,21.61,552.99,2388.13,9118.46,47.86,520.98,2388.08,8192.89,8.4539,396,38.57,23.19,149
12456,63,150,-0.0014,-0.0001,643.02,1597.29,1417.41,21.61,552.3,2388.01,9113.23,47.69,521.51,2388.08,8187.63,8.5109,394,38.55,23.1251,150
12457,63,151,0.0034,0.0002,642.6,1603.26,1420.86,21.61,551.69,2388.09,9117.26,47.71,521.02,2388.13,8186.72,8.4479,393,38.74,23.1172,151
12458,63,152,-0.0024,-0.0002,643.21,1601.95,1423.41,21.61,551.98,2388.11,9124.06,47.63,520.95,2388.18,8188.49,8.4493,395,38.5,23.1495,152
